istat;ref;reg;prv;name_it;name_de;name_fr;wiki
087012;B561;19;087;Camporotondo Etneo;;;Camporotondo Etneo
087013;C091;19;087;Castel di Iudica;;;Castel di Iudica
087014;C297;19;087;Castiglione di Sicilia;;;Castiglione di Sicilia
087015;C351;19;087;Catania;;;Catania
087016;D623;19;087;Fiumefreddo di Sicilia;;;Fiumefreddo di Sicilia
087017;E017;19;087;Giarre;;;Giarre
087018;E133;19;087;Grammichele;;;Grammichele
087019;E156;19;087;Gravina di Catania;;;Gravina di Catania
087020;E578;19;087;Licodia Eubea;;;Licodia Eubea
087021;E602;19;087;Linguaglossa;;;Linguaglossa
087022;E854;19;087;Maletto;;;Maletto
087023;F004;19;087;Mascali;;;Mascali
087024;F005;19;087;Mascalucia;;;Mascalucia
087025;F209;19;087;Militello in Val di Catania;;;Militello in Val di Catania
087026;F214;19;087;Milo;;;Milo (Italia)
087027;F217;19;087;Mineo;;;Mineo
087028;F231;19;087;Mirabella Imbaccari;;;Mirabella Imbaccari
087029;F250;19;087;Misterbianco;;;Misterbianco
087030;F781;19;087;Motta Sant'Anastasia;;;Motta Sant'Anastasia
087031;F890;19;087;Nicolosi;;;Nicolosi
087032;G253;19;087;Palagonia;;;Palagonia
087033;G371;19;087;Paternò;;;Paternò
087034;G402;19;087;Pedara;;;Pedara
087035;G597;19;087;Piedimonte Etneo;;;Piedimonte Etneo
087036;H154;19;087;Raddusa;;;Raddusa
087037;H168;19;087;Ramacca;;;Ramacca
087038;H175;19;087;Randazzo;;;Randazzo
087039;H325;19;087;Riposto;;;Riposto
087040;H805;19;087;San Cono;;;San Cono (Italia)
087041;H922;19;087;San Giovanni La Punta;;;San Giovanni la Punta
087042;H940;19;087;San Gregorio di Catania;;;San Gregorio di Catania
087043;I035;19;087;San Michele di Ganzaria;;;San Michele di Ganzaria
087044;I098;19;087;San Pietro Clarenza;;;San Pietro Clarenza
087045;I202;19;087;Sant'Agata li Battiati;;;Sant'Agata li Battiati
087046;I216;19;087;Sant'Alfio;;;Sant'Alfio (Italia)
087047;I240;19;087;Santa Maria di Licodia;;;Santa Maria di Licodia
087048;I314;19;087;Santa Venerina;;;Santa Venerina
087049;I548;19;087;Scordia;;;Scordia
087050;L355;19;087;Trecastagni;;;Trecastagni
087051;L369;19;087;Tremestieri Etneo;;;Tremestieri Etneo
087052;L658;19;087;Valverde;;;Valverde (Sicilia)
087053;L828;19;087;Viagrande;;;Viagrande
087054;M100;19;087;Vizzini;;;Vizzini
087055;M139;19;087;Zafferana Etnea;;;Zafferana Etnea
087056;M271;19;087;Mazzarrone;;;Mazzarrone
087057;M283;19;087;Maniace;;;Maniace
087058;M287;19;087;Ragalna;;;Ragalna
088001;A014;19;088;Acate;;;Acate
088002;C612;19;088;Chiaramonte Gulfi;;;Chiaramonte Gulfi
088003;C927;19;088;Comiso;;;Comiso
088004;E016;19;088;Giarratana;;;Giarratana
088005;E366;19;088;Ispica;;;Ispica
088006;F258;19;088;Modica;;;Modica
088007;F610;19;088;Monterosso Almo;;;Monterosso Almo
088008;G953;19;088;Pozzallo;;;Pozzallo
088009;H163;19;088;Ragusa;;;Ragusa
088010;I178;19;088;Santa Croce Camerina;;;Santa Croce Camerina
088011;I535;19;088;Scicli;;;Scicli
088012;M088;19;088;Vittoria;;;Vittoria (Italia)
089001;A494;19;089;Augusta;;;Augusta (Italia)
089002;A522;19;089;Avola;;;Avola
089003;B237;19;089;Buccheri;;;Buccheri
089004;B287;19;089;Buscemi;;;Buscemi
089005;B603;19;089;Canicattini Bagni;;;Canicattini Bagni
089006;B787;19;089;Carlentini;;;Carlentini
089007;C006;19;089;Cassaro;;;Cassaro
089008;D540;19;089;Ferla;;;Ferla
089009;D636;19;089;Floridia;;;Floridia
089010;D768;19;089;Francofonte;;;Francofonte
089011;E532;19;089;Lentini;;;Lentini
089012;F107;19;089;Melilli;;;Melilli
089013;F943;19;089;Noto;;;Noto (Italia)
089014;G211;19;089;Pachino;;;Pachino
089015;G267;19;089;Palazzolo Acreide;;;Palazzolo Acreide
089016;H574;19;089;Rosolini;;;Rosolini
089017;I754;19;089;Siracusa;;;Siracusa
089018;I785;19;089;Solarino;;;Solarino
089019;I864;19;089;Sortino;;;Sortino
089020;M257;19;089;Portopalo di Capo Passero;;;Portopalo di Capo Passero
089021;M279;19;089;Priolo Gargallo;;;Priolo Gargallo
090003;A192;20;090;Alghero;;;Alghero
090004;A287;20;090;Anela;;;Anela
090005;A379;20;090;Ardara;;;Ardara
090007;A606;20;090;Banari;;;Banari
090008;A781;20;090;Benetutti;;;Benetutti
090010;A827;20;090;Bessude;;;Bessude
090011;A976;20;090;Bonnanaro;;;Bonnanaro
090012;A977;20;090;Bono;;;Bono (Italia)
090013;A978;20;090;Bonorva;;;Bonorva
090015;B064;20;090;Borutta;;;Borutta
090016;B094;20;090;Bottidda;;;Bottidda
090018;B264;20;090;Bultei;;;Bultei
090019;B265;20;090;Bulzi;;;Bulzi
090020;B276;20;090;Burgos;;;Burgos (Italia)
090022;B772;20;090;Cargeghe;;;Cargeghe
090023;C272;20;090;Castelsardo;;;Castelsardo
090024;C600;20;090;Cheremule;;;Cheremule
090025;C613;20;090;Chiaramonti;;;Chiaramonti (Italia)
090026;C818;20;090;Codrongianos;;;Codrongianos
090027;D100;20;090;Cossoine;;;Cossoine
090028;D441;20;090;Esporlatu;;;Esporlatu
090029;D637;20;090;Florinas;;;Florinas
090030;E019;20;090;Giave;;;Giave
090031;E285;20;090;Illorai;;;Illorai
090032;E376;20;090;Ittireddu;;;Ittireddu
090033;E377;20;090;Ittiri;;;Ittiri
090034;E401;20;090;Laerru;;;Laerru
090038;E902;20;090;Mara;;;Mara (Italia)
090039;E992;20;090;Martis;;;Martis
090040;F542;20;090;Monteleone Rocca Doria;;;Monteleone Rocca Doria
090042;F721;20;090;Mores;;;Mores
090043;F818;20;090;Muros;;;Muros
090044;F975;20;090;Nughedu San Nicolò;;;Nughedu San Nicolò
090045;F976;20;090;Nule;;;Nule
090046;F977;20;090;Nulvi;;;Nulvi
090048;G046;20;090;Olmedo;;;Olmedo
090050;G156;20;090;Osilo;;;Osilo
090051;G178;20;090;Ossi;;;Ossi
090052;G203;20;090;Ozieri;;;Ozieri
090053;G225;20;090;Padria;;;Padria
090055;G376;20;090;Pattada;;;Pattada
090056;G450;20;090;Perfugas;;;Perfugas
090057;G740;20;090;Ploaghe;;;Ploaghe
090058;G924;20;090;Porto Torres;;;Porto Torres
090059;G962;20;090;Pozzomaggiore;;;Pozzomaggiore
090060;H095;20;090;Putifigari;;;Putifigari
090061;H507;20;090;Romana;;;Romana
090064;I452;20;090;Sassari;;;Sassari
090065;I565;20;090;Sedini;;;Sedini
090066;I598;20;090;Semestene;;;Semestene
090067;I614;20;090;Sennori;;;Sennori
090068;I732;20;090;Siligo;;;Siligo
090069;I863;20;090;Sorso;;;Sorso
090071;L158;20;090;Thiesi;;;Thiesi
090072;L180;20;090;Tissi;;;Tissi
090073;L235;20;090;Torralba;;;Torralba
090075;L464;20;090;Tula;;;Tula (Italia)
090076;L503;20;090;Uri;;;Uri (Italia)
090077;L509;20;090;Usini;;;Usini
090078;L989;20;090;Villanova Monteleone;;;Villanova Monteleone
090079;L604;20;090;Valledoria;;;Valledoria
090082;M259;20;090;Viddalba;;;Viddalba
090086;M282;20;090;Tergu;;;Tergu
090087;M284;20;090;Santa Maria Coghinas;;;Santa Maria Coghinas
090088;M292;20;090;Erula;;;Erula
090089;M290;20;090;Stintino;;;Stintino
091001;A407;20;091;Aritzo;;;Aritzo
091003;A492;20;091;Atzara;;;Atzara
091004;A503;20;091;Austis;;;Austis
091007;A776;20;091;Belvì;;;Belvì
091008;A880;20;091;Birori;;;Birori
091009;A895;20;091;Bitti;;;Bitti
091010;A948;20;091;Bolotana;;;Bolotana
091011;B056;20;091;Borore;;;Borore
091012;B062;20;091;Bortigali;;;Bortigali
091016;D287;20;091;Desulo;;;Desulo
091017;D345;20;091;Dorgali;;;Dorgali
091018;D376;20;091;Dualchi;;;Dualchi
091024;D665;20;091;Fonni;;;Fonni
091025;D842;20;091;Gadoni;;;Gadoni
091027;D888;20;091;Galtellì;;;Galtellì
091028;D947;20;091;Gavoi;;;Gavoi
091033;E323;20;091;Irgoli;;;Irgoli
091038;E517;20;091;Lei;;;Lei (Italia)
091040;E646;20;091;Loculi;;;Loculi
091041;E647;20;091;Lodè;;;Lodè
091043;E736;20;091;Lula;;;Lula (Italia)
091044;E788;20;091;Macomer;;;Macomer
091046;E874;20;091;Mamoiada;;;Mamoiada
091047;F073;20;091;Meana Sardo;;;Meana Sardo
091050;F933;20;091;Noragugume;;;Noragugume
091051;F979;20;091;Nuoro;;;Nuoro
091055;G031;20;091;Oliena;;;Oliena
091056;G044;20;091;Ollolai;;;Ollolai
091057;G058;20;091;Olzai;;;Olzai
091058;G064;20;091;Onanì;;;Onanì
091059;G070;20;091;Onifai;;;Onifai
091060;G071;20;091;Oniferi;;;Oniferi
091061;G084;20;091;Orani;;;Orani (Italia)
091062;G097;20;091;Orgosolo;;;Orgosolo
091063;G119;20;091;Orosei;;;Orosei
091064;G120;20;091;Orotelli;;;Orotelli
091066;G146;20;091;Ortueri;;;Ortueri
091067;G147;20;091;Orune;;;Orune
091068;G154;20;091;Osidda;;;Osidda
091070;G191;20;091;Ottana;;;Ottana
091071;G201;20;091;Ovodda;;;Ovodda
091073;G929;20;091;Posada;;;Posada
091077;I448;20;091;Sarule;;;Sarule
091083;I730;20;091;Silanus;;;Silanus
091084;I748;20;091;Sindia;;;Sindia
091085;I751;20;091;Siniscola;;;Siniscola
091086;I851;20;091;Sorgono;;;Sorgono
091090;L153;20;091;Teti;;;Teti (Italia)
091091;L160;20;091;Tiana;;;Tiana
091093;L202;20;091;Tonara;;;Tonara
091094;L231;20;091;Torpè;;;Torpè
091104;E649;20;091;Lodine;;;Lodine
092002;A419;20;092;Armungia;;;Armungia
092003;A474;20;092;Assemini;;;Assemini
092004;A597;20;092;Ballao;;;Ballao
092005;A677;20;092;Barrali;;;Barrali
092008;B274;20;092;Burcei;;;Burcei
092009;B354;20;092;Cagliari;;;Cagliari
092011;B675;20;092;Capoterra;;;Capoterra
092015;D259;20;092;Decimomannu;;;Decimomannu
092016;D260;20;092;Decimoputzu;;;Decimoputzu
092017;D323;20;092;Dolianova;;;Dolianova
092018;D333;20;092;Domus de Maria;;;Domus de Maria
092020;D344;20;092;Donori;;;Donori
092024;D994;20;092;Gesico;;;Gesico
092027;E084;20;092;Goni;;;Goni
092030;E234;20;092;Guamaggiore;;;Guamaggiore
092031;E252;20;092;Guasila;;;Guasila
092036;E877;20;092;Mandas;;;Mandas
092037;E903;20;092;Maracalagonis;;;Maracalagonis
092038;F333;20;092;Monastir;;;Monastir (Italia)
092039;F808;20;092;Muravera;;;Muravera
092042;F983;20;092;Nuraminis;;;Nuraminis
092044;G133;20;092;Ortacesus;;;Ortacesus
092048;G669;20;092;Pimentel;;;Pimentel
092050;H088;20;092;Pula;;;Pula (Italia)
092051;H118;20;092;Quartu Sant'Elena;;;Quartu Sant'Elena
092053;H739;20;092;Samatzai;;;Samatzai
092054;H766;20;092;San Basilio;;;San Basilio (Italia)
092058;G383;20;092;San Nicolò Gerrei;;;San Nicolò Gerrei
092059;I166;20;092;San Sperate;;;San Sperate
092061;I271;20;092;Sant'Andrea Frius;;;Sant'Andrea Frius
092064;I402;20;092;San Vito;;;San Vito (Italia)
092066;I443;20;092;Sarroch;;;Sarroch
092068;I580;20;092;Selargius;;;Selargius
092069;I582;20;092;Selegas;;;Selegas
092070;I615;20;092;Senorbì;;;Senorbì
092071;I624;20;092;Serdiana;;;Serdiana
092074;I695;20;092;Sestu;;;Sestu
092075;I699;20;092;Settimo San Pietro;;;Settimo San Pietro
092078;I734;20;092;Siliqua;;;Siliqua (Italia)
092079;I735;20;092;Silius;;;Silius
092080;I752;20;092;Sinnai;;;Sinnai
092081;I765;20;092;Siurgus Donigala;;;Siurgus Donigala
092082;I797;20;092;Soleminis;;;Soleminis
092083;I995;20;092;Suelli;;;Suelli
092084;L154;20;092;Teulada;;;Teulada
092088;L512;20;092;Ussana;;;Ussana
092090;L521;20;092;Uta;;;Uta (Italia)
092091;L613;20;092;Vallermosa;;;Vallermosa
092097;L998;20;092;Villaputzu;;;Villaputzu
092098;M016;20;092;Villasalto;;;Villasalto
092099;I118;20;092;Villa San Pietro;;;Villa San Pietro
092100;B738;20;092;Villasimius;;;Villasimius
092101;M025;20;092;Villasor;;;Villasor
092102;M026;20;092;Villaspeciosa;;;Villaspeciosa
092105;H119;20;092;Quartucciu;;;Quartucciu
092106;M288;20;092;Castiadas;;;Castiadas
092108;D399;20;092;Elmas;;;Elmas
092109;F383;20;092;Monserrato;;;Monserrato
092110;D430;20;092;Escalaplano;;;Escalaplano
092111;D431;20;092;Escolca;;;Escolca
092112;D443;20;092;Esterzili;;;Esterzili
092113;D982;20;092;Gergei;;;Gergei
092114;E336;20;092;Isili;;;Isili
092115;F981;20;092;Nuragus;;;Nuragus
092116;F982;20;092;Nurallao;;;Nurallao
092117;F986;20;092;Nurri;;;Nurri
092118;G122;20;092;Orroli;;;Orroli
092119;H659;20;092;Sadali;;;Sadali
092120;I668;20;092;Serri;;;Serri
092121;I707;20;092;Seulo;;;Seulo
092122;L992;20;092;Villanova Tulo;;;Villanova Tulo
093001;A283;06;093;Andreis;;;Andreis
093002;A354;06;093;Arba;;;Arba
093003;A456;06;093;Arzene;;;Arzene
093004;A516;06;093;Aviano;;;Aviano
093005;A530;06;093;Azzano Decimo;;;Azzano Decimo
093006;A640;06;093;Barcis;;;Barcis
093007;B215;06;093;Brugnera;;;Brugnera
093008;B247;06;093;Budoia;;;Budoia
093009;B598;06;093;Caneva;;;Caneva
093010;B940;06;093;Casarsa della Delizia;;;Casarsa della Delizia
093011;C217;06;093;Castelnovo del Friuli;;;Castelnovo del Friuli
093012;C385;06;093;Cavasso Nuovo;;;Cavasso Nuovo
093013;C640;06;093;Chions;;;Chions
093014;C699;06;093;Cimolais;;;Cimolais
093015;C790;06;093;Claut;;;Claut
093016;C791;06;093;Clauzetto;;;Clauzetto
093017;C991;06;093;Cordenons;;;Cordenons
093018;C993;06;093;Cordovado;;;Cordovado
093019;D426;06;093;Erto e Casso;;;Erto e Casso
093020;D487;06;093;Fanna;;;Fanna
093021;D621;06;093;Fiume Veneto;;;Fiume Veneto
093022;D670;06;093;Fontanafredda;;;Fontanafredda
093024;D804;06;093;Frisanco;;;Frisanco
093025;E889;06;093;Maniago;;;Maniago
093026;F089;06;093;Meduno;;;Meduno
093027;F596;06;093;Montereale Valcellina;;;Montereale Valcellina
093028;F750;06;093;Morsano al Tagliamento;;;Morsano al Tagliamento
093029;G353;06;093;Pasiano di Pordenone;;;Pasiano di Pordenone
093030;G680;06;093;Pinzano al Tagliamento;;;Pinzano al Tagliamento
093031;G780;06;093;Polcenigo;;;Polcenigo
093032;G886;06;093;Porcia;;;Porcia
093033;G888;06;093;Pordenone;;;Pordenone
093034;G994;06;093;Prata di Pordenone;;;Prata di Pordenone
093035;H010;06;093;Pravisdomini;;;Pravisdomini
093036;H609;06;093;Roveredo in Piano;;;Roveredo in Piano
093037;H657;06;093;Sacile;;;Sacile
093038;H891;06;093;San Giorgio della Richinvelda;;;San Giorgio della Richinvelda
093039;H999;06;093;San Martino al Tagliamento;;;San Martino al Tagliamento
093040;I136;06;093;San Quirino;;;San Quirino (Italia)
093041;I403;06;093;San Vito al Tagliamento;;;San Vito al Tagliamento
093042;I621;06;093;Sequals;;;Sequals
093043;I686;06;093;Sesto al Reghena;;;Sesto al Reghena
093044;I904;06;093;Spilimbergo;;;Spilimbergo
093045;L324;06;093;Tramonti di Sopra;;;Tramonti di Sopra
093046;L325;06;093;Tramonti di Sotto;;;Tramonti di Sotto
093047;L347;06;093;Travesio;;;Travesio
093048;L657;06;093;Valvasone;;;Valvasone
093049;M085;06;093;Vito d'Asio;;;Vito d'Asio
093050;M096;06;093;Vivaro;;;Vivaro
093051;M190;06;093;Zoppola;;;Zoppola
093052;M265;06;093;Vajont;;;Vajont (comune)
094001;A051;14;094;Acquaviva d'Isernia;;;Acquaviva d'Isernia
094002;A080;14;094;Agnone;;;Agnone
094003;A567;14;094;Bagnoli del Trigno;;;Bagnoli del Trigno
094004;A761;14;094;Belmonte del Sannio;;;Belmonte del Sannio
094005;B630;14;094;Cantalupo nel Sannio;;;Cantalupo nel Sannio
094006;B682;14;094;Capracotta;;;Capracotta
094007;B810;14;094;Carovilli;;;Carovilli
094008;B830;14;094;Carpinone;;;Carpinone
094009;C082;14;094;Castel del Giudice;;;Castel del Giudice
094010;C246;14;094;Castelpetroso;;;Castelpetroso
094011;C247;14;094;Castelpizzuto;;;Castelpizzuto
094012;C270;14;094;Castel San Vincenzo;;;Castel San Vincenzo
094013;C200;14;094;Castelverrino;;;Castelverrino
094014;C534;14;094;Cerro al Volturno;;;Cerro al Volturno
094015;C620;14;094;Chiauci;;;Chiauci
094016;C769;14;094;Civitanova del Sannio;;;Civitanova del Sannio
094017;C878;14;094;Colli a Volturno;;;Colli a Volturno
094018;C941;14;094;Conca Casale;;;Conca Casale
094019;D595;14;094;Filignano;;;Filignano
094020;D703;14;094;Forlì del Sannio;;;Forlì del Sannio
094021;D715;14;094;Fornelli;;;Fornelli
094022;D811;14;094;Frosolone;;;Frosolone
094023;E335;14;094;Isernia;;;Isernia
094024;E669;14;094;Longano;;;Longano
094025;E778;14;094;Macchia d'Isernia;;;Macchia d'Isernia
094026;E779;14;094;Macchiagodena;;;Macchiagodena
094027;F239;14;094;Miranda;;;Miranda (Italia)
094028;F429;14;094;Montaquila;;;Montaquila
094029;F580;14;094;Montenero Val Cocchiara;;;Montenero Val Cocchiara
094030;F601;14;094;Monteroduni;;;Monteroduni
094031;G486;14;094;Pesche;;;Pesche
094032;G495;14;094;Pescolanciano;;;Pescolanciano
094033;G497;14;094;Pescopennataro;;;Pescopennataro
094034;G523;14;094;Pettoranello del Molise;;;Pettoranello del Molise
094035;G606;14;094;Pietrabbondante;;;Pietrabbondante
094036;G727;14;094;Pizzone;;;Pizzone
094037;B317;14;094;Poggio Sannita;;;Poggio Sannita
094038;G954;14;094;Pozzilli;;;Pozzilli
094039;H308;14;094;Rionero Sannitico;;;Rionero Sannitico
094040;H420;14;094;Roccamandolfi;;;Roccamandolfi
094041;H445;14;094;Roccasicura;;;Roccasicura
094042;H458;14;094;Rocchetta a Volturno;;;Rocchetta a Volturno
094043;I096;14;094;San Pietro Avellana;;;San Pietro Avellana
094044;I189;14;094;Sant'Agapito;;;Sant'Agapito (Italia)
094045;I238;14;094;Santa Maria del Molise;;;Santa Maria del Molise
094046;I282;14;094;Sant'Angelo del Pesco;;;Sant'Angelo del Pesco
094047;B466;14;094;Sant'Elena Sannita;;;Sant'Elena Sannita
094048;I507;14;094;Scapoli;;;Scapoli
094049;I679;14;094;Sessano del Molise;;;Sessano del Molise
094050;I682;14;094;Sesto Campano;;;Sesto Campano
094051;L696;14;094;Vastogirardi;;;Vastogirardi
094052;L725;14;094;Venafro;;;Venafro
095001;A007;20;095;Abbasanta;;;Abbasanta
095002;A097;20;095;Aidomaggiore;;;Aidomaggiore
095003;A126;20;095;Albagiara;;;Albagiara
095004;A180;20;095;Ales;;;Ales
095005;A204;20;095;Allai;;;Allai
095006;A357;20;095;Arborea;;;Arborea (comune)
095007;A380;20;095;Ardauli;;;Ardauli
095008;A477;20;095;Assolo;;;Assolo (Italia)
095009;A480;20;095;Asuni;;;Asuni
095010;A614;20;095;Baradili;;;Baradili
095011;A621;20;095;Baratili San Pietro;;;Baratili San Pietro
095012;A655;20;095;Baressa;;;Baressa
095013;A721;20;095;Bauladu;;;Bauladu
095014;A856;20;095;Bidonì;;;Bidonì
095015;A960;20;095;Bonarcado;;;Bonarcado
095016;B055;20;095;Boroneddu;;;Boroneddu
095017;B281;20;095;Busachi;;;Busachi
095018;B314;20;095;Cabras;;;Cabras
095019;D200;20;095;Cuglieri;;;Cuglieri
095020;D695;20;095;Fordongianus;;;Fordongianus
095021;E004;20;095;Ghilarza;;;Ghilarza
095022;E087;20;095;Gonnoscodina;;;Gonnoscodina
095023;D585;20;095;Gonnosnò;;;Gonnosnò
095024;E088;20;095;Gonnostramatza;;;Gonnostramatza
095025;E972;20;095;Marrubiu;;;Marrubiu
095026;F050;20;095;Masullas;;;Masullas
095027;F208;20;095;Milis;;;Milis
095028;F270;20;095;Mogorella;;;Mogorella
095029;F272;20;095;Mogoro;;;Mogoro
095030;F727;20;095;Morgongiori;;;Morgongiori
095031;F840;20;095;Narbolia;;;Narbolia
095032;F867;20;095;Neoneli;;;Neoneli
095033;F934;20;095;Norbello;;;Norbello
095034;F974;20;095;Nughedu Santa Vittoria;;;Nughedu Santa Vittoria
095035;F980;20;095;Nurachi;;;Nurachi
095036;F985;20;095;Nureci;;;Nureci
095037;G043;20;095;Ollastra;;;Ollastra
095038;G113;20;095;Oristano;;;Oristano
095039;G286;20;095;Palmas Arborea;;;Palmas Arborea
095040;G379;20;095;Pau;;;Pau (Italia)
095041;G384;20;095;Paulilatino;;;Paulilatino
095042;G817;20;095;Pompu;;;Pompu
095043;H301;20;095;Riola Sardo;;;Riola Sardo
095044;F271;20;095;Ruinas;;;Ruinas
095045;H756;20;095;Samugheo;;;Samugheo
095046;A368;20;095;San Nicolò d'Arcidano;;;San Nicolò d'Arcidano
095047;I205;20;095;Santa Giusta;;;Santa Giusta (Italia)
095048;I298;20;095;Villa Sant'Antonio;;;Villa Sant'Antonio
095049;I374;20;095;Santu Lussurgiu;;;Santu Lussurgiu
095050;I384;20;095;San Vero Milis;;;San Vero Milis
095051;I503;20;095;Scano di Montiferro;;;Scano di Montiferro
095052;I564;20;095;Sedilo;;;Sedilo
095053;I605;20;095;Seneghe;;;Seneghe
095054;I609;20;095;Senis;;;Senis
095055;I613;20;095;Sennariolo;;;Sennariolo
095056;I717;20;095;Siamaggiore;;;Siamaggiore
095057;I718;20;095;Siamanna;;;Siamanna
095058;I742;20;095;Simala;;;Simala
095059;I743;20;095;Simaxis;;;Simaxis
095060;I749;20;095;Sini;;;Sini (Italia)
095061;I757;20;095;Siris;;;Siris (Italia)
095062;I791;20;095;Solarussa;;;Solarussa
095063;I861;20;095;Sorradile;;;Sorradile
095064;L023;20;095;Tadasuni;;;Tadasuni
095065;L122;20;095;Terralba;;;Terralba
095066;L321;20;095;Tramatza;;;Tramatza
095067;L393;20;095;Tresnuraghes;;;Tresnuraghes
095068;L488;20;095;Ulà Tirso;;;Ulà Tirso
095069;L496;20;095;Uras;;;Uras
095070;L508;20;095;Usellus;;;Usellus
095071;L991;20;095;Villanova Truschedu;;;Villanova Truschedu
095072;M030;20;095;Villaurbana;;;Villaurbana
095073;A609;20;095;Villa Verde;;;Villa Verde
095074;M153;20;095;Zeddiani;;;Zeddiani
095075;M168;20;095;Zerfaliu;;;Zerfaliu
095076;I721;20;095;Siapiccia;;;Siapiccia
095077;D214;20;095;Curcuris;;;Curcuris
095078;I778;20;095;Soddì;;;Soddì
095079;B068;20;095;Bosa;;;Bosa
095080;D640;20;095;Flussio;;;Flussio
095081;D968;20;095;Genoni;;;Genoni
095082;E400;20;095;Laconi;;;Laconi
095083;E825;20;095;Magomadas;;;Magomadas
095084;F261;20;095;Modolo;;;Modolo
095085;F698;20;095;Montresta;;;Montresta
095086;H661;20;095;Sagama;;;Sagama
095087;L006;20;095;Suni;;;Suni
095088;L172;20;095;Tinnura;;;Tinnura
096001;A107;01;096;Ailoche;;;Ailoche
096002;A280;01;096;Andorno Micca;;;Andorno Micca
096003;A784;01;096;Benna;;;Benna
096004;A859;01;096;Biella;;;Biella
096005;A876;01;096;Bioglio;;;Bioglio
096006;B058;01;096;Borriana;;;Borriana
096007;B229;01;096;Brusnengo;;;Brusnengo
096008;B417;01;096;Callabiana;;;Callabiana
096009;B457;01;096;Camandona;;;Camandona
096010;B465;01;096;Camburzano;;;Camburzano
096011;B508;01;096;Campiglia Cervo;;;Campiglia Cervo
096012;B586;01;096;Candelo;;;Candelo
096013;B708;01;096;Caprile;;;Caprile
096014;B933;01;096;Casapinta;;;Casapinta
